Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-FHTI
Unit ID........: 10003459
EDC Models.....: P-4-6-G,,
SW Version.....: 1.2
Tracking Number: 456
Local Time: 2026/06/02 16:17:41 
Zulu Time.: 2026/06/02 23:17:41 
Flight Number: 1341
Engine Hours.: 2296.33 hrs
Tach Time....: 1283.71 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,VOLTS    ANN;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*F,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
16:19:13,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:13,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:14,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:14,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:14,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,103,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:15,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:15,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:15,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:16,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:16,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:16,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:17,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:17,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:17,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:18,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:18,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:18,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:19,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:19,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:19,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:20,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:20,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:20,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:21,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:21,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:21,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:22,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:22,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:22,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:23,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:23,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:23,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:24,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:24,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:24,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:25,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:25,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:25,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:26,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:26,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:26,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,100,104,102,104,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:27,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,104,4,104,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:27,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,104,4,104,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:27,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:28,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,104,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:28,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,104,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:28,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,104,3,104,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:29,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:29,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:29,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:30,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:30,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:30,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:31,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:31,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:31,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:32,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:32,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,103,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:32,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,103,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:33,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:33,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:33,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:34,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:34,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:34,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:35,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:35,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:35,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
16:19:36,TOTAL   : 11.82,0,0,0,102,34,12.1,12.1,0.0,0.0,101,104,102,105,105,4,105,103,104,104,107,107,4,107,18.0,18.0,18.0,18.0,0,108,108,105,  0.00,1283.71,11.8,0.0,0.0,0.0,11.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.3,0.0,0.0,359940.0,100.0,11.8,
